,returns
2020-10-28,-0.03637343
2020-10-29,0.024178397
2020-10-30,0.001900956
2020-11-02,0.007786343
2020-11-03,0.025094435
2020-11-04,0.0025050435
2020-11-05,0.05563805
2020-11-06,-0.0022641148
2020-11-09,0.02725343
2020-11-10,0.0044425065
2020-11-11,-0.00018672075
2020-11-12,-0.022567706
2020-11-13,0.01851883
2020-11-16,0.022317745
2020-11-17,-0.0055150087
2020-11-18,-0.0057000984
2020-11-19,0.0010986207
2020-11-20,-0.004879903
2020-11-23,0.004099795
2020-11-24,0.022699391
2020-11-25,-0.013308855
2020-11-27,0.0005370425
2020-11-30,0.0028533656
2020-12-01,0.014797681
2020-12-02,-0.0013089539
2020-12-03,0.009733619
2020-12-04,0.008510649
2020-12-07,-0.015493327
2020-12-08,0.0060238107
2020-12-09,-0.0035202866
2020-12-10,-0.00033654307
2020-12-11,-9.981508e-05
2020-12-14,-0.0017197933
2020-12-15,0.0074920407
2020-12-16,0.0051518623
2020-12-17,0.004329196
2020-12-18,-0.022434272
2020-12-21,-0.014160586
2020-12-22,-0.007634893
2020-12-23,0.0019268281
2020-12-24,0.005446489
2020-12-28,0.0020555803
2020-12-29,0.020553121
2020-12-30,-0.0064936127
2020-12-31,0.010176313
2021-01-04,-0.006095756
2021-01-05,0.013537964
2021-01-06,0.03152673
2021-01-07,0.011807386
2021-01-08,-0.0035180575
2021-01-11,-0.009290127
2021-01-12,0.023454102
2021-01-13,0.025660656
2021-01-14,0.027244618
2021-01-15,-0.016185926
2021-01-19,0.0069485013
2021-01-20,0.011364323
2021-01-21,0.024201404
2021-01-22,-0.038008865
2021-01-25,-0.0016738866
2021-01-26,-0.012007322
2021-01-27,-0.03396917
2021-01-28,0.0024022777
2021-01-29,-0.018148623
2021-02-01,0.019267198
2021-02-02,0.023780856
2021-02-03,-0.013135876
2021-02-04,0.02005177
2021-02-05,0.0046968143
2021-02-08,0.015228051
2021-02-09,0.029307887
2021-02-10,0.0050140326
2021-02-11,-0.006959838
2021-02-12,0.014674963
2021-02-16,-0.0024664684
2021-02-17,-0.00879649
2021-02-18,0.012650443
2021-02-19,0.0069071976
2021-02-22,-0.012137828
